,district,incumbent,party,dem_12,rep_12,tot_12,dem_pct_12,rep_pct_12,dem_08,rep_08,tot_08,dem_pct_08,rep_pct_08,2p_tot_12,dem_2p_12,rep_2p_12,2p_tot_08,dem_2p_08,rep_2p_08,lean_08,lean_12
255,NJ-03,"MacArthur, Tom",(R),179028,163203,345812,51.8,47.2,188210,175525,367978,51.1,47.7,342231,52.31203485365148,47.68796514634852,363735,51.74371451743715,48.25628548256285,-1.9451329947064337,0.34817260164172126
256,NJ-04,"Smith, Chris",(R),148622,180439,332612,44.7,54.2,160660,190307,355041,45.3,53.6,329061,45.16548603450424,54.83451396549576,350967,45.77638353463431,54.22361646536569,-7.912463977509269,-6.7983762175055205
257,NJ-05,"Garrett, Scott",(R),162305,172486,338580,47.9,50.9,176486,183854,363746,48.5,50.5,334791,48.47949915021611,51.52050084978389,360340,48.977632236221346,51.022367763778654,-4.711215275922235,-3.4843631017936545
258,NJ-06,"Pallone, Frank",(D),163391,99466,265918,61.4,37.4,170603,118187,292048,58.4,40.5,262857,62.159653347637686,37.840346652362314,288790,59.07510647875619,40.92489352124381,5.386258966612608,10.195791095627925
259,NJ-07,"Lance, Leonard",(R),157635,178521,340175,46.3,52.5,172330,188352,364851,47.2,51.6,336156,46.89340663263485,53.10659336736515,360682,47.77892991610338,52.22107008389661,-5.909917596040202,-5.070455619374911
260,NJ-08,"Sires, Albio",(D),162232,43032,207307,78.3,20.8,159013,56502,217359,73.2,26.0,205264,79.03577831475563,20.964221685244368,215515,73.78279934111315,26.217200658886853,20.093951828969566,27.07191606274587
261,NJ-09,"Pascrell, Bill",(D),173082,77951,253218,68.4,30.8,170663,93912,266738,64.0,35.2,251033,68.94790724725435,31.05209275274565,264575,64.50458282150619,35.49541717849381,10.815735309362609,16.984044995244588
262,NJ-10,"Payne, Donald",(D),239483,31379,272407,87.9,11.5,242306,41562,285386,84.9,14.6,270862,88.41513390582658,11.584866094173417,283868,85.35868784082743,14.641312159172573,31.669840328683847,36.45127165381682
263,NJ-11,"Frelinghuysen, Rodney",(R),163493,183775,350909,46.6,52.4,176436,195675,375701,47.0,52.1,347268,47.07977700220003,52.92022299779997,372111,47.41488426840378,52.58511573159622,-6.2739632437398,-4.884085249809729
264,NJ-12,"Watson Coleman, Bonnie",(D),198197,96642,298083,66.5,32.4,204001,103354,310510,65.7,33.3,294839,67.22211105043769,32.7778889495623,307355,66.37308649607132,33.62691350392868,12.684238983927742,15.258248798427928
265,NM-01,"Lujan Grisham, Michelle",(D),155915,111749,282195,55.3,39.6,178068,116302,298305,59.7,39.0,267664,58.250268993962585,41.74973100603742,294370,60.491218534497406,39.5087814655026,6.8023710223538245,6.286406741952824
266,NM-02,"Pearce, Steve",(R),103438,119168,230391,44.9,51.7,118400,122705,244530,48.4,50.2,222606,46.46685174703287,53.53314825296712,241105,49.10723543684286,50.89276456315714,-4.581612075300718,-5.497010504976892
267,NM-03,"Lujan, Ben",(D),155982,104871,271171,57.5,38.7,175953,107825,287324,61.2,37.5,260853,59.79689710296604,40.20310289703396,283778,62.00374940974987,37.99625059025013,8.31490189760629,7.833034850956281
268,NV-01,"Titus, Dina",(D),123205,60813,187686,65.6,32.4,122041,62527,189190,64.5,33.0,184018,66.95268941081851,33.04731058918149,184568,66.12251311169867,33.87748688830133,12.433665599555084,14.988827158808746
269,NV-02,"Amodei, Mark",(R),131542,155187,293476,44.8,52.9,141357,137916,285982,49.4,48.2,286729,45.8767686561178,54.1232313438822,279273,50.61606385150015,49.383936148499856,-3.072783660643431,-6.0870935958919645
270,NV-03,"Heck, Joe",(R),140501,138238,283656,49.5,48.7,140378,116908,262257,53.5,44.6,278739,50.40593530148275,49.59406469851725,257286,54.56107211430081,45.43892788569918,0.8722246021572317,-1.557926950527012
271,NV-04,"Hardy, Cresent",(R),136124,109330,250100,54.4,43.7,129961,95477,230420,56.4,41.4,245454,55.45804916603518,44.54195083396482,225438,57.64822257117256,42.35177742882744,3.9593750590289787,3.49418691402542
272,NY-01,"Zeldin, Lee",(R),146708,145115,295673,49.6,49.1,168611,156394,328315,51.4,47.6,291823,50.272939418757254,49.72706058124274,325005,51.879509546006986,48.120490453993014,-1.8093379661365958,-1.6909228332525075
273,NY-02,"King, Peter",(R),140817,128791,272663,51.6,47.2,156151,145890,304670,51.3,47.9,269608,52.23027506602178,47.76972493397822,302041,51.6986104535477,48.3013895464523,-1.9902370585958806,0.2664128140120212
274,NY-03,"Israel, Steve",(D),155451,147617,306221,50.8,48.2,182847,155946,341582,53.5,45.7,303068,51.29244921931711,48.70755078068289,338793,53.970123349655985,46.029876650344015,0.28127583751240337,-0.671413032692648
275,NY-04,"Rice, Kathleen",(D),173508,131750,308119,56.3,42.8,185400,147199,334969,55.3,43.9,305258,56.839787982624536,43.160212017375464,332599,55.7428013914654,44.2571986085346,2.053953879321817,4.8759257306147745
276,NY-05,"Meeks, Gregory",(D),192374,19325,212347,90.6,9.1,206652,32558,240009,86.1,13.6,211699,90.87147317653839,9.128526823461613,239210,86.38936499310229,13.610635006897706,32.70051748095871,38.907610924528626
277,NY-06,"Meng, Grace",(D),125496,57455,185058,67.8,31.0,126794,71419,199891,63.4,35.7,182951,68.59541625899831,31.40458374100169,198213,63.96855907533815,36.03144092466186,10.279711563194567,16.63155400698855
278,NY-07,"Velazquez, Nydia",(D),159552,18671,180591,88.3,10.3,158908,28083,188388,84.4,14.9,178223,89.52379883628937,10.476201163710632,186991,84.98163013193148,15.018369868068518,31.2927826197879,37.55993658427961
279,NY-08,"Jeffries, Hakeem",(D),210018,23869,235295,89.3,10.1,208300,32971,242177,86.0,13.6,233887,89.7946444223065,10.205355577693503,241271,86.33445378847851,13.665546211521484,32.64560627633493,37.83078217029674
280,NY-09,"Clarke, Yvette",(D),204281,33156,239547,85.3,13.8,208748,38289,248224,84.1,15.4,237437,86.03587477941517,13.964125220584828,247037,84.50070232394337,15.499297676056623,30.81185481179979,34.072012527405406
281,NY-10,"Nadler, Jerrold",(D),173650,58992,235821,73.6,25.0,195974,60682,259039,75.7,23.4,232642,74.64258388425134,25.35741611574866,256656,76.35667975811981,23.64332024188018,22.66783224597623,22.678721632241576
282,NY-11,"Donovan, Dan",(R),110407,101262,213991,51.6,47.3,112035,118106,231976,48.3,50.9,211669,52.16021240710732,47.83978759289268,230141,48.681025979725476,51.31897402027453,-5.007821532418106,0.19635015509756215
283,NY-12,"Maloney, Carolyn",(D),205919,57575,267692,76.9,21.5,243155,57238,303389,80.1,18.9,263494,78.14940757664311,21.850592423356886,300393,80.94562789412537,19.054372105874638,27.256780381981784,26.185545324633352
284,NY-13,"Rangel, Charlie",(D),219361,10558,231787,94.6,4.6,225863,14845,242035,93.3,6.1,229919,95.40794801647536,4.592051983524632,240708,93.83277664223873,6.167223357761271,40.143929130095145,43.4440857644656
285,NY-14,"Crowley, Joe",(D),136783,30978,169552,80.7,18.3,135243,41288,177831,76.1,23.2,167761,81.534444835212,18.465555164788004,176531,76.6114733389603,23.388526661039705,22.922625826816713,29.57058258320224
286,NY-15,"Serrano, Jose",(D),171366,5315,177129,96.7,3.0,170498,9382,180295,94.6,5.2,176681,96.99175349924441,3.008246500755599,179880,94.78430064487436,5.215699355125639,41.09545313273078,45.02789124723465
287,NY-16,"Engel, Eliot",(D),197365,68373,267814,73.7,25.5,205897,74591,282279,72.9,26.4,265738,74.27052209318953,25.729477906810466,280488,73.4067054562049,26.5932945437951,19.717857944061322,22.306659841179766
288,NY-17,"Lowey, Nita",(D),168020,123190,294401,57.1,41.8,181604,128934,313081,58.0,41.2,291210,57.69719446447581,42.30280553552419,310538,58.48044361720627,41.51955638279373,4.791596105062688,5.7333322124660455
289,NY-18,"Maloney, Sean",(D),149610,137144,290894,51.4,47.1,162618,146308,312234,52.1,46.9,286754,52.17364012359026,47.82635987640975,308926,52.63979075895199,47.36020924104802,-1.0490567531915929,0.2097778715804992
290,NY-19,"Gibson, Chris",(R),157967,138981,303112,52.1,45.9,175763,150323,331779,53.0,45.3,296948,53.196856015194584,46.80314398480542,326086,53.90081144238024,46.09918855761977,0.2119639302366565,1.2329937631848225
291,NY-20,"Tonko, Paul",(D),186460,122230,315032,59.2,38.8,198366,135529,340274,58.3,39.8,308690,60.4036411934303,39.5963588065697,333895,59.40969466449033,40.59030533550967,5.7208471523467495,8.439778941420542
292,NY-21,"Stefanik, Elise",(R),138889,122471,265850,52.2,46.1,150137,135821,290642,51.7,46.7,261360,53.14087848178757,46.859121518212426,285958,52.50316480042524,47.49683519957476,-1.1856827117183428,1.1770162297778057
293,NY-22,"Hanna, Richard",(R),135172,136500,277217,48.8,49.2,148425,148580,302473,49.1,49.1,271672,49.75558762036574,50.24441237963426,297005,49.973906163195906,50.026093836804094,-3.7149413489476757,-2.2082746316440236
294,NY-23,"Reed, Tom",(R),133949,137312,276891,48.4,49.6,150412,147913,303285,49.6,48.8,271261,49.38011730399873,50.61988269600127,298325,50.41883851504232,49.58116148495768,-3.2700089971012645,-2.583744948011031
295,NY-24,"Katko, John",(R),171502,123534,300621,57.0,41.1,181776,135928,323571,56.2,42.0,295036,58.12917745631042,41.870822543689584,317704,57.21552136579962,42.78447863420039,3.5266738536560354,6.165315204300661
296,NY-25,"Slaughter, Louise",(D),187753,125897,319454,58.8,39.4,201012,136481,342056,58.8,39.9,313650,59.8606727243743,40.139327275625696,337493,59.56034643681498,40.43965356318501,5.8714989246714,7.896810472364535
297,NY-26,"Higgins, Brian",(D),193362,103743,302388,63.9,34.3,208504,115099,328709,63.4,35.0,297105,65.08204170242844,34.917958297571566,323603,64.43203554973223,35.567964450267766,10.743188037588652,13.11817945041868
298,NY-27,"Collins, Chris",(R),140176,180703,326828,42.9,55.3,153862,186554,345902,44.5,53.9,320879,43.68500275804899,56.31499724195101,340416,45.19822805038541,54.80177194961458,-8.490619461758172,-8.278859493960773
299,OH-01,"Chabot, Steve",(R),168195,190504,363593,46.3,52.4,171529,188091,363285,47.2,51.8,358699,46.89028963002406,53.109710369975936,359620,47.69729158556254,52.30270841443746,-5.991555926581043,-5.073572621985704
300,OH-02,"Wenstrup, Brad",(R),155027,194409,355117,43.7,54.7,160301,196040,361562,44.3,54.2,349436,44.36491947023203,55.63508052976797,356341,44.985280952795215,55.014719047204785,-8.703566559348367,-7.59894278177773
301,OH-03,"Beatty, Joyce",(D),217969,90434,312938,69.7,28.9,209277,97330,310574,67.4,31.3,308403,70.67667953943379,29.323320460566205,306607,68.25578020071296,31.744219799287038,14.56693268856938,18.71281728742403
302,OH-04,"Jordan, Jim",(R),139228,185512,331390,42.0,56.0,150312,187369,344253,43.7,54.4,324740,42.873683562234405,57.1263164377656,337681,44.51301672288343,55.486983277116565,-9.175830789260154,-9.090178689775357
303,OH-05,"Latta, Bob",(R),159592,195075,362052,44.1,53.9,171746,194685,373037,46.0,52.2,354667,44.99770206982888,55.00229793017112,366431,46.86994277230911,53.130057227690884,-6.818904739834473,-6.966160182180879
304,OH-06,"Johnson, Bill",(R),136522,176593,319939,42.7,55.2,149059,177089,333655,44.7,53.1,313115,43.60123277390096,56.39876722609903,326148,45.70287108919877,54.29712891080123,-7.985976422944809,-8.3626294781088
305,OH-07,"Gibbs, Bob",(R),147660,179312,333866,44.2,53.7,159267,173085,339811,46.9,50.9,326972,45.15983019952779,54.84016980047222,332352,47.92117995378394,52.07882004621606,-5.767667558359641,-6.804032052481972
306,OH-08,,(R),124478,211436,341543,36.4,61.9,133182,210494,349366,38.1,60.3,335914,37.05650851110701,62.94349148889299,343676,38.752196836555356,61.24780316344464,-14.936650675588226,-14.90735374090275
307,OH-09,"Kaptur, Marcy",(D),217146,99223,321454,67.6,30.9,227380,107587,340297,66.8,31.6,316369,68.63693977602104,31.363060223978962,334967,67.88131368164625,32.11868631835375,14.192466169502666,16.673077524011276
308,OH-10,"Turner, Michael",(R),172942,179813,358592,48.2,50.1,183239,183226,371572,49.3,49.3,352755,49.0260945982339,50.973905401766096,366465,50.001773702809274,49.998226297190726,-3.687073809334308,-2.9377676537758646
309,OH-11,"Fudge, Marcia",(D),298788,59753,361124,82.7,16.5,303165,63609,369582,82.0,17.2,358541,83.33440248116672,16.665597518833273,366774,82.65716762911221,17.342832370887795,28.968320116968627,31.37054022915696
310,OH-12,"Tiberi, Patrick",(R),167441,207387,381462,43.9,54.4,167870,201574,375123,44.8,53.7,374828,44.671422625844386,55.32857737415561,369444,45.43855090351989,54.56144909648012,-8.250296608623692,-7.292439626165375
311,OH-13,"Ryan, Tim",(D),212616,119625,337776,62.9,35.4,222155,127685,356854,62.3,35.8,332241,63.99451000930048,36.00548999069952,349840,63.50188657672079,36.498113423279214,9.813039064577211,12.030647757290716
312,OH-14,"Joyce, David",(R),179769,192270,377833,47.6,50.9,189099,190379,385186,49.1,49.4,372039,48.31993420044673,51.680065799553276,379478,49.831347271778604,50.168652728221396,-3.8575002403649776,-3.64392805156303
313,OH-15,"Stivers, Steve",(R),161227,180443,347923,46.3,51.9,161592,183103,350655,46.1,52.2,341670,47.18792987385489,52.8120701261451,344695,46.87970524666734,53.12029475333265,-6.80914226547624,-4.77593237815487
314,OH-16,"Renacci, Jim",(R),169108,199650,374209,45.2,53.4,180871,196473,383030,47.2,51.3,368758,45.85880170735279,54.14119829264721,377344,47.93265561397558,52.06734438602443,-5.756191898168005,-6.105060544656972
315,OK-01,"Bridenstine, Jim",(R),98321,188961,287282,34.2,65.8,113915,204018,317933,35.8,64.2,287282,34.224559840157056,65.77544015984294,317933,35.82987610597201,64.17012389402798,-17.85897140617157,-17.739302411852705
316,OK-02,"Mullin, Markwayne",(R),81179,170983,252162,32.2,67.8,93714,179570,273285,34.3,65.7,252162,32.19319326464733,67.80680673535267,273284,34.29179900762577,65.70820099237423,-19.397048504517812,-19.770668987362434
317,OK-03,"Lucas, Frank",(R),70346,199390,269736,26.1,73.9,80196,216033,296229,27.1,72.9,269736,26.079574102085,73.920425897915,296229,27.072298795864008,72.92770120413599,-26.616548716279574,-25.88428814992476
318,OK-04,"Cole, Tom",(R),86285,176067,262386,32.9,67.1,97697,190538,288234,33.9,66.1,262352,32.88901933280478,67.11098066719522,288235,33.89491213766544,66.10508786233456,-19.79393537447814,-19.074842919204983
319,OK-05,"Russell, Steve",(R),107416,155924,263306,40.8,59.2,116973,170007,286981,40.8,59.2,263340,40.78985342143237,59.21014657856764,286980,40.75998327409576,59.24001672590424,-12.928864238047822,-11.174008830577392
320,OR-01,"Bonamici, Suzanne",(D),201028,140410,350979,57.3,40.0,210580,133368,353487,59.6,37.7,341438,58.8768678354489,41.12313216455111,343948,61.22437112586786,38.77562887413213,7.53552361372428,6.913005583439137
321,OR-02,"Walden, Greg",(R),139940,196568,345883,40.5,56.8,153867,191430,355690,43.3,53.8,336508,41.58593554982348,58.41406445017652,345297,44.56076942458231,55.43923057541769,-9.12807808756127,-10.37792670218628
322,OR-03,"Blumenauer, Earl",(D),267966,91827,372036,72.0,24.7,275349,91804,377498,72.9,24.3,359793,74.4778247492308,25.52217525076919,367153,74.99571023524253,25.00428976475747,21.306862723098945,22.513962497221044
323,OR-04,"DeFazio, Peter",(D),188563,163931,364440,51.7,45.0,210312,165632,388034,54.2,42.7,352494,53.49396018088252,46.50603981911749,375944,55.942374396186665,44.057625603813335,2.253526884043083,1.530097928872756
324,OR-05,"Schrader, Kurt",(D),172991,161439,342657,50.5,47.1,187183,156240,353154,53.0,44.2,334430,51.72711778249559,48.27288221750441,343423,54.50508556503204,45.49491443496795,0.8162380528884583,-0.23674446951417139
325,PA-01,"Brady, Bob",(D),244605,50211,297369,82.3,16.9,245500,64135,311981,78.7,20.6,294816,82.96869912080756,17.031300879192447,309635,79.28690232047411,20.713097679525895,25.59805480833053,31.004836868797796
326,PA-02,"Fattah, Chaka",(D),338543,33525,374459,90.4,9.0,347855,33390,382621,90.9,8.7,372068,90.9895502972575,9.010449702742509,381245,91.241852352162,8.758147647838005,37.55300484001842,39.02568804524773
327,PA-03,"Kelly, Mike",(R),132484,171121,307771,43.0,55.6,149873,169166,323368,46.3,52.3,303605,43.63696250061758,56.363037499382415,319039,46.9763884666138,53.02361153338621,-6.7124590455297835,-8.326899751392183
328,PA-04,"Perry, Scott",(R),129239,177711,311373,41.5,57.1,144854,172940,321232,45.1,53.8,306950,42.10425150676006,57.89574849323994,317794,45.58109970609892,54.41890029390108,-8.107747806044664,-9.859610745249704
329,PA-05,"Thompson, Glenn",(R),119958,165210,290085,41.4,57.0,146536,160134,311074,47.1,51.5,285168,42.06572967513886,57.93427032486114,306670,47.78295888088173,52.21704111911827,-5.905888631261853,-9.8981325768709
330,PA-06,"Costello, Ryan",(R),165916,174379,344797,48.1,50.6,186460,161570,351615,53.0,46.0,340295,48.75652007816747,51.243479921832524,348030,53.57584116311812,46.42415883688188,-0.11300634902546136,-3.2073421738422923
331,PA-07,"Meehan, Pat",(R),177252,183955,365247,48.5,50.4,192275,179384,375376,51.2,47.8,361207,49.07213869055694,50.92786130944306,371659,51.73425102042464,48.26574897957536,-1.9545964917189451,-2.891723561452821
332,PA-08,"Fitzpatrick, Michael",(R),177940,178195,360589,49.3,49.4,198505,170472,373060,53.2,45.7,356135,49.96419896949191,50.0358010305081,368977,53.79874626331722,46.20125373668277,0.10989875117363823,-1.9996632825178509
333,PA-09,"Schuster, Bill",(R),100907,176724,281321,35.9,62.8,120433,170305,294304,40.9,57.9,277631,36.34572508113287,63.654274918867124,290738,41.42320577289518,58.57679422710481,-12.265641739248402,-15.618137170876892
334,PA-10,"Marino, Tom",(R),108944,170277,283294,38.5,60.1,126925,169324,299936,42.3,56.5,279221,39.01712263762396,60.982877362376044,296249,42.8440264777265,57.1559735222735,-10.84482103441708,-12.946739614385798
335,PA-11,"Barletta, Lou",(R),130502,157841,292821,44.6,53.9,145211,159469,308440,47.1,51.7,288343,45.25929188501195,54.74070811498806,304680,47.66016804516214,52.33983195483787,-6.028679466981444,-6.704570366997814
336,PA-12,"Rothfus, Keith",(R),141918,200396,346617,40.9,57.8,161241,195077,360576,44.7,54.1,342314,41.458427058198026,58.54157294180197,356318,45.25199400535477,54.74800599464523,-8.436853506788815,-10.505435193811735
337,PA-13,"Boyle, Brendan",(D),210561,104711,318212,66.2,32.9,217661,112243,332609,65.4,33.7,315272,66.78709178106524,33.212908218934764,329904,65.97707211794946,34.02292788205054,12.28822460580588,14.823229529055482
338,PA-14,"Doyle, Michael",(D),230750,103977,339399,68.0,30.6,245432,116994,366056,67.0,32.0,334727,68.93677534229387,31.06322465770613,362426,67.71920336841177,32.280796631588245,14.030355856268187,16.97291309028411
339,PA-15,"Dent, Charlie",(R),147234,156165,307543,47.9,50.8,165836,148385,318325,52.1,46.6,303399,48.52817576854241,51.47182423145759,314221,52.77686723675375,47.22313276324625,-0.9119802753898298,-3.43568648346735
340,PA-16,"Pitts, Joe",(R),135331,153189,292597,46.3,52.4,152095,148489,303292,50.1,49.0,288520,46.90524053791765,53.09475946208235,300584,50.5998323264046,49.400167673595405,-3.0890151857389796,-5.058621714092112
341,PA-17,"Cartwright, Matt",(D),156019,121870,281710,55.4,43.3,174446,128440,306601,56.9,41.9,277889,56.14435979833675,43.855640201663256,302886,57.59460655163989,42.40539344836011,3.90575903949631,4.18049754632699
342,PA-18,"Murphy, Tim",(R),142178,200985,346855,41.0,57.9,155226,195970,354760,43.8,55.2,343163,41.43162287309529,58.5683771269047,351196,44.19925056094033,55.80074943905967,-9.489596951203254,-10.532239378914468
343,RI-01,"Cicilline, David",(D),141332,68685,213460,66.2,32.2,150363,71764,225615,66.6,31.8,210017,67.29550464962361,32.7044953503764,222127,67.69235617462083,32.307643825379174,14.003508662477245,15.331642397613848
344,RI-02,"Langevin, Jim",(D),138345,88519,231208,59.8,38.3,146208,93627,244152,59.9,38.3,226864,60.98146907398265,39.01853092601735,239835,60.96191131402839,39.03808868597161,7.27306380188481,9.01760682197289
345,SC-01,"Sanford, Mark",(R),119756,173550,297933,40.2,58.3,118886,156066,278253,42.7,56.1,293306,40.829713677865435,59.17028632213456,274952,43.23881986674037,56.76118013325963,-10.45002764540321,-11.134148574144326
346,SC-02,"Wilson, Joe",(R),113338,170005,287443,39.4,59.1,112547,169885,285473,39.4,59.5,283343,40.000282343308285,59.99971765669171,282432,39.84923804668026,60.150761953319744,-13.839609465463319,-11.963579908701476
347,SC-03,"Duncan, Jeff",(R),89494,170173,263638,33.9,64.5,93525,169190,266523,35.1,63.5,259667,34.464910828099065,65.53508917190094,262715,35.59941381344803,64.40058618655196,-18.08943369869555,-17.498951423910697
348,SC-04,"Gowdy, Trey",(R),99387,170679,274554,36.2,62.2,102178,164088,270855,37.7,60.6,270066,36.80100419897359,63.19899580102641,266266,38.37440754733988,61.62559245266013,-15.314439964803704,-15.162858053036175
349,SC-05,"Mulvaney, Mick",(R),124832,157710,286200,43.6,55.1,120264,150734,274280,43.8,55.0,282542,44.18174996991598,55.81825003008403,270998,44.37818729289515,55.621812707104844,-9.310660219248433,-7.7821122820937845
350,SC-06,"Clyburn, Jim",(D),195131,77299,275266,70.9,28.1,191945,79266,273907,70.1,28.9,272430,71.62610578864296,28.373894211357047,271211,70.7733093421727,29.226690657827298,17.084461830029113,19.6622435366332
351,SC-07,"Rice, Tom",(R),124002,152230,279085,44.4,54.5,123103,145666,271678,45.3,53.6,276232,44.890526803556426,55.109473196443574,268769,45.80252930955579,54.197470690444206,-7.886318202587795,-7.073335448453335
352,SD-AL,"Noem, Kristi",(R),145039,210610,363809,39.9,57.9,170924,203054,381975,44.7,53.2,355649,40.78150086180476,59.21849913819525,373978,45.704292765884624,54.295707234115376,-7.984554746258958,-11.182361390205003
353,TN-01,"Roe, Phil",(R),65767,186310,256324,25.7,72.7,77079,188237,269243,28.6,69.9,252077,26.09004391515291,73.9099560848471,265316,29.051772226326346,70.94822777367365,-24.637075285817236,-25.87381833685685
354,TN-02,"Duncan, John",(R),85525,186368,276952,30.9,67.3,101603,188283,294421,34.5,64.0,271893,31.455388700702112,68.54461129929788,289886,35.04929524019787,64.95070475980212,-18.63955227194571,-20.50847355130765
355,TN-03,"Fleischmann, Chuck",(R),95226,171838,271565,35.1,63.3,106560,175163,285533,37.3,61.3,267064,35.65662163376569,64.34337836623432,281723,37.82438778516486,62.17561221483514,-15.864459726978723,-16.307240618244073
356,TN-04,"DesJarlais, Scott",(R),86133,169977,260182,33.1,65.3,97643,170600,272380,35.8,62.6,256110,33.631252196321896,66.3687478036781,268243,36.40094988499234,63.59905011500766,-17.28789762715124,-18.332610055687866
357,TN-05,"Cooper, Jim",(D),152939,116229,273794,55.9,42.5,170190,122232,296073,57.5,41.3,269168,56.81916126731261,43.18083873268739,292422,58.200135420727584,41.79986457927242,4.511287908584002,4.8552990153028475
358,TN-06,"Black, Diane",(R),82297,192662,278928,29.5,69.1,97072,188258,289881,33.5,64.9,274959,29.930644205136037,70.06935579486397,285330,34.02095818876389,65.97904181123612,-19.66788932337969,-22.033218046873724
359,TN-07,"Blackburn, Marsha",(R),92042,183757,279796,32.9,65.7,103884,178286,285870,36.3,62.4,275799,33.372854868944415,66.62714513105558,282170,36.81610376723252,63.18389623276748,-16.872743744911062,-18.591007383065346
360,TN-08,"Fincher, Steve",(R),100213,201645,305053,32.9,66.1,110590,203070,316873,34.9,64.1,301858,33.19872257816589,66.8012774218341,313660,35.25792259134094,64.74207740865906,-18.43092492080264,-18.76513967384387
361,TN-09,"Cohen, Steve",(D),200568,53544,255982,78.4,20.9,222816,65047,289475,77.0,22.5,254112,78.9289761994711,21.071023800528902,287863,77.40348707544908,22.596512924550915,23.714639563305496,26.965113947461333
362,TX-01,"Gohmert, Louie",(R),69858,181835,254055,27.5,71.6,78918,178520,258800,30.5,69.0,251693,27.755241504531313,72.24475849546869,257438,30.65514803564353,69.34485196435647,-23.03369947650005,-24.20862074747845
363,TX-02,"Poe, Ted",(R),88751,157094,249569,35.6,62.9,91087,150665,243439,37.4,61.9,245845,36.10038845614106,63.89961154385894,241752,37.6778682285979,62.3221317714021,-16.01097928354568,-15.8634737958687
364,TX-03,"Johnson, Sam",(R),93290,175383,272664,34.2,64.3,100440,165158,267545,37.5,61.7,268673,34.722506541409075,65.27749345859093,265598,37.81654982341735,62.18345017658265,-15.872297688726235,-17.241355710600686
365,TX-04,"Ratcliffe, John",(R),63559,189554,256123,24.8,74.0,75910,180772,258577,29.4,69.9,253113,25.110918838621487,74.88908116137851,256682,29.5735579432917,70.42644205670831,-24.115289568851882,-26.852943413388275
366,TX-05,"Hensarling, Jeb",(R),73085,137239,212669,34.4,64.5,83216,137698,222316,37.4,61.9,210324,34.748768566592496,65.25123143340751,220914,37.668957150746444,62.331042849253556,-16.019890361397138,-17.215093685417266
367,TX-06,"Barton, Joe",(R),103444,146985,253795,40.8,57.9,109854,148503,259993,42.3,57.1,250429,41.306717672474036,58.693282327525964,258357,42.52023363020936,57.47976636979064,-11.16861388193422,-10.657144579535725
368,TX-07,"Culberson, John",(R),92499,143631,239767,38.6,59.9,96866,140692,239081,40.5,58.8,236130,39.17291322576546,60.82708677423453,237558,40.77572634893373,59.22427365106626,-12.913121163209851,-12.790949026244299
369,TX-08,"Brady, Kevin",(R),55273,195742,254167,21.7,77.0,61357,171408,234270,26.2,73.2,251015,22.01979961356891,77.9802003864311,232765,26.360062724206816,73.63993727579317,-27.328784787936765,-29.94406263844085
370,TX-09,"Green, Al",(D),145332,39392,186267,78.0,21.1,144707,44520,189937,76.2,23.4,184724,78.67521274983218,21.324787250167816,189227,76.47270209853774,23.527297901462266,22.783854586394156,26.711350497822423
371,TX-10,"McCaul, Michael",(R),104839,159714,270136,38.8,59.1,112866,148867,264035,42.7,56.4,264553,39.62873223890865,60.37126776109135,261733,43.1225714755113,56.87742852448869,-10.566276036632281,-12.335130013101114
372,TX-11,"Conaway, Michael",(R),45070,182355,230331,19.6,79.2,56145,184238,242210,23.2,76.1,227425,19.81752226008574,80.18247773991426,240383,23.35647695552514,76.64352304447486,-30.332370556618443,-32.14633999192402
373,TX-12,"Granger, Kay",(R),79147,166992,249826,31.7,66.8,89718,161030,252637,35.5,63.7,246139,32.15540812305242,67.84459187694758,250748,35.78014580375516,64.21985419624482,-17.90870170838842,-19.808454128957344
374,TX-13,"Thornberry, Mac",(R),42521,184104,229545,18.5,80.2,54855,189600,246252,22.3,77.0,226625,18.762713734142306,81.2372862658577,244455,22.439712830582316,77.56028716941769,-31.249134681561266,-33.20114851786745
375,TX-14,"Weber, Randy",(R),97958,147213,248073,39.5,59.3,102902,139304,243755,42.2,57.1,245171,39.95497020446953,60.04502979553047,242206,42.48532241150095,57.51467758849904,-11.20352510064263,-12.008892047540229
376,TX-15,"Hinojosa, Ruben",(D),86941,62885,151351,57.4,41.5,83924,61282,146097,57.4,41.9,149826,58.027979122448706,41.972020877551294,145206,57.796509786097,42.203490213903,4.107662273953416,6.064116870438944
377,TX-16,"O'Rourke, Beto",(D),100993,54315,157414,64.2,34.5,109387,58764,169232,64.6,34.7,155308,65.02755814252968,34.972441857470315,168151,65.052839412195,34.94716058780501,11.363991900051417,13.063695890519924
378,TX-17,"Flores, Bill",(R),84531,135309,224079,37.7,60.4,95884,135738,233690,41.0,58.1,219840,38.45114628820961,61.5488537117904,231622,41.39675851171305,58.60324148828695,-12.29208900043053,-13.512715963800154
379,TX-18,"Jackson-Lee, Sheila",(D),150129,44991,197206,76.1,22.8,150733,45069,196624,76.7,22.9,195120,76.94188191881919,23.05811808118081,195802,76.98235973074841,23.01764026925159,23.293512218604832,24.97801966680943
380,TX-19,"Neugebauer, Randy",(R),54461,160141,217619,25.0,73.6,66122,168553,236363,28.0,71.3,214602,25.37767588372895,74.62232411627106,234675,28.175988068605516,71.82401193139448,-25.512859443538066,-26.58618636828081
